4.060246582031250000e+02
4.060350952148437500e+02
4.060455627441406250e+02
4.060559997558593750e+02
4.060664367675781250e+02
4.060769042968750000e+02
4.060873413085937500e+02
4.060977783203125000e+02
4.061082458496093750e+02
4.061186828613281250e+02
4.061291198730468750e+02
4.061395874023437500e+02
4.061500244140625000e+02
4.061604614257812500e+02
4.061709289550781250e+02
4.061813659667968750e+02
4.061918029785156250e+02
4.062022705078125000e+02
4.062127075195312500e+02
4.062231445312500000e+02
4.062336120605468750e+02
4.062440490722656250e+02
4.062544860839843750e+02
4.062649536132812500e+02
4.062753906250000000e+02
4.062858276367187500e+02
4.062962951660156250e+02
4.063067321777343750e+02
4.063171691894531250e+02
4.063276367187500000e+02
4.063380737304687500e+02
4.063485107421875000e+02
4.063589782714843750e+02
4.063694152832031250e+02
4.063798522949218750e+02
4.063903198242187500e+02
4.064007568359375000e+02
4.064112243652343750e+02
4.064216613769531250e+02
4.064320983886718750e+02
4.064425659179687500e+02
4.064530029296875000e+02
4.064634399414062500e+02
4.064739074707031250e+02
4.064843444824218750e+02
4.064947814941406250e+02
4.065052490234375000e+02
4.065156860351562500e+02
4.065261230468750000e+02
4.065365905761718750e+02
4.065470275878906250e+02
4.065574645996093750e+02
4.065679321289062500e+02
4.065783691406250000e+02
4.065888366699218750e+02
4.065992736816406250e+02
4.066097106933593750e+02
4.066201782226562500e+02
4.066306152343750000e+02
4.066410827636718750e+02
4.066515197753906250e+02
4.066619567871093750e+02
4.066724243164062500e+02
4.066828613281250000e+02
4.066932983398437500e+02
4.067037658691406250e+02
4.067142028808593750e+02
4.067246398925781250e+02
4.067351074218750000e+02
4.067455444335937500e+02
4.067559814453125000e+02
4.067664489746093750e+02
4.067768859863281250e+02
4.067873229980468750e+02
4.067977905273437500e+02
4.068082275390625000e+02
4.068186645507812500e+02
4.068291320800781250e+02
4.068395690917968750e+02
4.068500061035156250e+02
4.068604736328125000e+02
4.068709106445312500e+02
4.068813476562500000e+02
4.068918151855468750e+02
4.069022521972656250e+02
4.069126892089843750e+02
4.069231567382812500e+02
4.069335937500000000e+02
4.069440307617187500e+02
4.069544982910156250e+02
4.069649353027343750e+02
4.069754028320312500e+02
4.069858398437500000e+02
4.069962768554687500e+02
4.070067443847656250e+02
4.070171813964843750e+02
4.070276184082031250e+02
4.070380859375000000e+02
4.070485229492187500e+02
4.070589599609375000e+02
4.070694274902343750e+02
4.070798645019531250e+02
4.070903015136718750e+02
4.071007690429687500e+02
4.071112060546875000e+02
4.071216430664062500e+02
