Wall time,Step,Value
1589863289.4170675,1068,0.0
1589863527.9995964,1072,0.0
1589863626.9343133,1076,0.0
1589863729.134218,1078,0.0
1589864014.9139965,1083,1.0
1589864073.7841308,1084,0.0
1589864450.5251026,1093,0.0
1589864727.354881,1099,0.0
1589864947.7933707,1103,0.0
1589865000.2251937,1104,0.0
1589865422.1105587,1114,1.0
1589865648.4240253,1119,0.0
1589866276.1172042,1133,0.0
1589867276.7723484,1155,0.0
1589867330.4455116,1156,0.0
1589867476.6183567,1160,1.0
1589867530.871067,1161,0.0
1589867588.2870371,1162,0.0
1589868243.2200787,1180,0.0
1589868726.2575712,1192,0.0
1589868790.3615925,1193,0.0
1589869018.5654347,1199,0.0
1589869135.7918267,1201,0.0
1589869308.6707525,1206,0.0
1589870371.8537793,1232,0.0
1589870469.017155,1234,0.0
1589870914.2021139,1244,0.0
1589871409.8148966,1255,1.0
1589871559.0702333,1258,0.0
1589871644.2917385,1261,0.0
1589872182.3703873,1281,0.0
1589872450.4618487,1287,1.0
1589872753.6087449,1294,0.0
1589872999.1933467,1300,0.0
1589873260.3023152,1310,1.0
1589873519.8272245,1316,0.0
1589873641.6595225,1319,0.0
1589874042.9254248,1327,0.0
1589874219.074708,1330,0.0
1589874335.1928263,1333,1.0
1589874430.7285821,1336,0.0
1589874480.6251874,1337,0.0
1589875238.0015714,1355,0.0
1589875881.2772405,1370,0.0
1589876551.2832687,1385,0.0
1589876689.8758273,1388,0.0
1589876742.136827,1389,0.0
1589876837.475334,1391,0.0
1589876895.5172567,1392,0.0
1589877818.7492192,1414,0.0
1589878028.883054,1419,0.0
1589878178.5962,1422,0.0
1589878362.171019,1426,1.0
1589878450.7945209,1428,0.0
1589878652.874005,1432,0.0
1589878801.0414324,1436,0.0
1589878916.4186118,1440,1.0
1589879942.4009905,1465,0.0
1589879996.5491438,1466,0.0
1589880605.8809907,1477,0.0
1589881039.008061,1485,0.0
1589881088.62277,1486,0.0
1589881223.4237795,1489,0.0
1589881323.496832,1491,0.0
1589881844.6255043,1501,0.0
1589882194.6583374,1508,0.0
1589882890.1722038,1523,0.0
1589882949.2091491,1524,0.0
1589883087.1495051,1527,1.0
1589883996.309539,1551,1.0
1589884048.4805734,1552,0.0
1589884126.253195,1554,1.0
1589884734.4099867,1568,0.0
1589884786.9866793,1569,0.0
1589885248.2055423,1578,0.0
1589885502.9346344,1584,0.0
1589885630.0834658,1588,0.0
1589886078.2563028,1597,0.0
1589886388.530912,1604,1.0
1589886442.9841146,1605,0.0
1589886709.4714313,1610,0.0
1589887115.5347273,1618,0.0
1589887585.6755533,1627,0.0
1589887750.784526,1632,1.0
1589887929.9334998,1637,1.0
1589888068.2916946,1640,0.0
1589888358.3386977,1645,0.0
1589888474.837736,1648,0.0
1589888654.0673904,1652,0.0
1589889024.5622406,1660,0.0
1589889376.1602733,1668,1.0
1589889734.2214136,1675,0.0
1589890052.671701,1682,0.0
1589890404.689825,1691,1.0
1589890646.1719668,1695,0.0
1589890687.7431428,1696,0.0
1589890700.4996004,1697,0.0
1589890797.1540613,1699,0.0
1589890975.076113,1702,0.0
1589891292.0954542,1709,0.0
1589891760.297424,1718,0.0
1589892309.0033152,1728,0.0
1589892479.7745433,1732,0.0
1589892509.7860587,1734,0.0
1589892592.225304,1737,1.0
1589892732.0604725,1742,0.0
1589892879.1502264,1745,1.0
1589892921.8518157,1746,0.0
1589892960.5918622,1747,0.0
1589893239.401582,1752,0.0
1589893903.1587458,1766,0.0
1589894346.5839329,1775,1.0
1589894595.7340913,1781,0.0
1589894919.966518,1788,1.0
1589894954.4238238,1789,1.0
1589895379.6965075,1798,1.0
1589895641.5671742,1805,1.0
1589896134.7649422,1817,1.0
1589896559.7106278,1826,0.0
1589896799.365181,1830,0.0
1589897269.7485993,1840,0.0
1589897456.2519815,1844,0.0
1589897710.2884903,1849,0.0
1589897894.7112541,1853,0.0
1589898510.9298313,1866,1.0
1589898658.6846669,1869,0.0
1589898992.7795322,1875,0.0
1589899053.1439714,1876,0.0
1589899077.5308504,1877,1.0
1589900871.8389885,1911,0.0
1589901162.1905909,1917,0.0
1589901493.3882277,1924,0.0
1589901691.1858318,1930,1.0
1589901850.461699,1934,0.0
1589901911.9167955,1936,1.0
1589901984.0574827,1938,0.0
1589902273.313678,1944,1.0
1589902384.2930784,1947,0.0
1589902479.4459357,1949,1.0
1589902660.4432428,1952,0.0
1589903520.5628445,1967,0.0
1589903604.6129413,1969,1.0
1589904275.566832,1981,0.0
1589904302.5606382,1982,1.0
1589904378.7842398,1983,0.0
1589905159.0006618,1997,0.0
1589905378.8486528,2001,0.0
1589905591.7390902,2005,0.0
1589905944.4288568,2013,0.0
1589906134.045171,2017,1.0
1589906529.979439,2025,0.0
1589906630.0996854,2027,0.0
1589906798.3629444,2030,0.0
1589906970.4702957,2033,0.0
1589907138.5069366,2036,1.0
1589907477.9171174,2041,0.0
1589908332.0344858,2060,1.0
1589908970.299923,2072,0.0
1589908988.1517713,2073,1.0
1589909148.8593624,2076,0.0
1589909203.0994766,2077,0.0
1589909301.6839123,2079,1.0
1589909415.7538474,2081,1.0
1589909650.1903574,2085,0.0
1589909840.0738268,2089,1.0
1589910093.3836923,2094,1.0
1589910211.9642253,2096,0.0
1589910994.932562,2111,0.0
1589911240.7518196,2115,0.0
1589911617.5476148,2122,0.0
1589912614.9120533,2141,1.0
1589912749.7669585,2144,0.0
1589912790.9174883,2145,1.0
1589912947.649238,2149,1.0
1589913062.7814844,2151,0.0
1589913291.5749075,2156,1.0
1589913772.478781,2165,0.0
1589913978.4264011,2169,0.0
1589914103.2611418,2171,0.0
1589914184.4385338,2173,1.0
1589914374.8817127,2177,0.0
1589914907.8103454,2187,1.0
1589915037.6061816,2189,0.0
1589915153.0693607,2191,0.0
1589915224.9294221,2192,0.0
1589915462.0767605,2196,0.0
1589915608.8890214,2199,0.0
1589916139.8638368,2207,0.0
1589916396.550258,2211,0.0
1589917187.2662632,2225,0.0
1589917408.337611,2229,0.0
1589917537.0907738,2231,0.0
1589917884.8377633,2236,0.0
1589917949.0968733,2237,0.0
1589918075.0182545,2239,0.0
1589918293.1318402,2242,0.0
1589918442.1897552,2244,0.0
1589918579.75595,2246,0.0
1589918653.8275917,2247,0.0
1589919120.212196,2254,0.0
1589919295.8619385,2257,0.0
1589919593.2455237,2262,0.0
1589920808.565423,2281,0.0
1589921620.4131706,2291,0.0
1589922042.1751196,2297,0.0
1589922414.4661963,2303,0.0
1589922619.785627,2307,1.0
1589922676.1856654,2308,0.0
1589923405.541693,2319,0.0
1589923483.824446,2320,0.0
1589923622.1564648,2322,0.0
1589924481.8255534,2335,0.0
1589925100.697303,2345,0.0
1589925587.181809,2354,1.0
1589926695.5154643,2371,0.0
1589927868.29339,2389,0.0
1589927931.5485368,2390,0.0
1589928056.1453354,2392,0.0
1589928546.2783341,2400,0.0
1589928699.631419,2402,0.0
1589928939.9235125,2406,1.0
1589929568.7029653,2416,1.0
1589930038.4302046,2424,1.0
1589930102.852934,2425,0.0
1589930700.0986726,2436,1.0
1589931261.95321,2444,1.0
1589931647.9907804,2450,1.0
1589931734.637556,2451,0.0
1589931901.0964127,2453,0.0
1589932041.0021374,2455,0.0
1589932410.8791387,2460,0.0
1589934049.925754,2485,1.0
1589934098.697911,2486,0.0
1589934467.0903337,2496,0.0
1589934558.6933742,2498,0.0
1589934678.0028243,2502,0.0
1589934687.2581344,2503,0.0
1589935130.4358683,2517,0.0
1589935333.7153199,2523,1.0
1589935482.0503223,2528,0.0
1589935566.2583022,2530,0.0
1589935641.4867833,2532,0.0
1589935678.0430808,2534,1.0
1589936147.4521713,2547,0.0
1589936357.2539647,2551,0.0
1589936406.6256652,2553,1.0
1589936503.80074,2556,1.0
1589936854.4389946,2565,0.0
1589936894.973181,2566,1.0
1589937278.5627353,2576,0.0
1589937333.1106043,2578,1.0
1589937567.307012,2590,1.0
1589937584.2122276,2591,1.0
1589937604.3414445,2592,1.0
1589937749.286618,2596,1.0
1589937897.4370408,2600,0.0
1589938107.2628124,2606,0.0
1589938787.1875002,2623,0.0
1589938963.1111286,2629,0.0
1589938976.985787,2630,1.0
1589939286.2448559,2638,0.0
1589939506.757123,2644,0.0
1589939668.1308117,2650,0.0
1589939788.2741752,2655,0.0
1589940216.9256911,2674,0.0
1589940324.2537286,2678,0.0
1589940345.6302872,2680,0.0
1589940393.7660532,2685,0.0
1589940471.2200203,2690,0.0
1589940707.227875,2703,0.0
1589940925.9788435,2710,0.0
1589941390.4751005,2725,0.0
1589941757.7800632,2737,0.0
1589941856.0657346,2740,0.0
1589942064.6919048,2746,0.0
1589942341.6307106,2754,1.0
1589942386.6645906,2755,0.0
1589942427.9669468,2756,0.0
1589942452.0826101,2757,1.0
1589942776.6042185,2766,0.0
1589943641.199145,2789,0.0
1589943681.530467,2790,0.0
1589943724.0857084,2791,0.0
1589944056.3964949,2798,0.0
1589944626.7653706,2809,0.0
1589944726.4544744,2811,0.0
1589945174.0254912,2823,0.0
1589945220.0007443,2824,0.0
1589945371.4957433,2827,0.0
1589945466.9238892,2829,0.0
1589945514.9178357,2830,0.0
1589945593.7544403,2832,0.0
1589946414.326208,2851,0.0
1589946794.157996,2859,0.0
1589947314.7569582,2871,0.0
1589947358.3693528,2872,0.0
1589947664.9438205,2880,0.0
1589947681.8544216,2881,1.0
1589947924.289034,2887,0.0
1589948029.5954556,2890,0.0
1589948304.3894117,2896,0.0
1589948484.1244059,2900,1.0
1589949280.4642565,2917,0.0
1589949366.7896645,2919,0.0
1589949410.6161182,2920,0.0
1589949455.0359802,2921,0.0
1589949924.3556871,2932,1.0
1589950613.4741428,2950,0.0
1589951232.3345141,2967,0.0
1589951517.5082006,2974,0.0
1589951559.1673846,2975,0.0
1589951671.7125468,2978,0.0
1589952354.1946707,2994,0.0
1589952495.4141839,2998,0.0
1589952637.657122,3003,0.0
1589952717.1545286,3005,0.0
1589952770.5215304,3007,0.0
1589952830.3632443,3009,0.0
1589952864.8242552,3011,1.0
1589953023.3607075,3015,0.0
1589953068.0172362,3016,0.0
1589953428.3644893,3027,1.0
1589953531.002046,3030,0.0
1589953836.99529,3038,0.0
1589953952.1659606,3041,0.0
1589953996.1434035,3042,0.0
1589954327.238618,3050,1.0
1589954949.4736276,3065,1.0
1589955091.391653,3069,0.0
1589955181.6033525,3071,1.0
1589955804.981303,3086,0.0
1589956333.7915115,3099,0.0
1589957257.2484827,3122,0.0
1589957794.1129575,3137,0.0
1589957845.3572598,3138,0.0
1589958082.3638196,3144,1.0
1589958127.0835543,3145,0.0
1589958338.3818383,3150,0.0
1589958503.153761,3155,0.0
1589958595.9620087,3159,1.0
1589958675.1383471,3161,1.0
1589959320.901906,3177,0.0
1589959825.7905366,3188,0.0
1589960147.8779876,3195,1.0
1589960194.184875,3196,0.0
1589960401.2669773,3203,1.0
1589960533.0075717,3206,0.0
1589961601.2417138,3230,0.0
1589961733.3693678,3233,1.0
1589961980.829257,3240,1.0
1589962125.7820017,3243,1.0
1589962146.3009527,3244,1.0
1589962262.319105,3246,0.0
1589962354.6960428,3247,0.0
1589963194.6260288,3267,0.0
1589963394.4904008,3272,0.0
1589963764.8287227,3281,0.0
1589963852.4849277,3283,0.0
1589963934.4207668,3285,0.0
1589964172.9603045,3292,0.0
1589964709.9920292,3305,0.0
1589964816.8443358,3307,0.0
1589965042.343001,3313,0.0
1589965376.886198,3321,0.0
1589965641.4000874,3327,0.0
1589965685.1266406,3328,0.0
1589965923.137648,3333,0.0
1589966186.0221784,3338,0.0
1589966569.9851413,3345,0.0
1589967125.7141762,3357,0.0
1589967192.028976,3361,1.0
1589967708.0768023,3374,0.0
1589967796.7994342,3376,0.0
1589967868.0121665,3378,0.0
1589968022.3133752,3381,0.0
1589968248.6627798,3386,0.0
1589969019.0075831,3403,0.0
1589969226.10551,3408,0.0
1589970047.5698028,3426,0.0
1589970203.8174772,3430,1.0
1589970355.024165,3433,0.0
1589970579.2441778,3438,1.0
1589970857.1493535,3445,0.0
1589971060.3872225,3449,0.0
1589971150.784113,3451,0.0
1589971449.9085546,3457,1.0
1589971500.9804943,3458,0.0
1589971814.1288273,3464,0.0
1589972233.8470666,3471,0.0
1589972445.4252646,3477,1.0
1589972625.9968436,3480,0.0
1589972948.0885298,3486,0.0
1589973344.2574077,3497,0.0
1589973436.1304133,3499,0.0
1589973860.069168,3509,0.0
1589973999.4635618,3512,0.0
1589974095.6882536,3514,0.0
1589974344.3640711,3519,0.0
1589975056.8715236,3535,0.0
1589975118.7362266,3537,1.0
1589975331.113618,3543,1.0
1589975506.980451,3547,0.0
1589975608.7175403,3549,0.0
1589976327.7411344,3563,0.0
1589976855.801068,3575,1.0
1589977108.6263733,3580,0.0
1589977696.3781073,3592,0.0
1589977739.1470382,3593,0.0
1589978031.1531074,3599,0.0
1589978076.9084115,3600,0.0
1589978747.106765,3614,1.0
1589978957.2842133,3618,0.0
1589979047.625296,3620,1.0
1589979107.2255306,3622,1.0
1589979268.0920022,3625,0.0
1589979433.1401625,3628,0.0
1589980356.4412577,3645,0.0
1589980832.8027337,3656,0.0
1589980895.4955206,3657,0.0
1589981260.7915962,3663,0.0
1589981632.5022452,3670,1.0
1589982905.9273205,3694,0.0
1589983233.4144866,3700,0.0
1589983333.4416113,3702,0.0
1589984284.506199,3723,0.0
1589984393.7871842,3726,1.0
1589984579.9481006,3730,0.0
1589984619.7137334,3731,0.0
1589984681.4260833,3732,0.0
1589984981.6311212,3738,0.0
1589985130.7343612,3741,1.0
1589985278.6326761,3743,0.0
1589985719.05423,3752,0.0
1589986053.8958876,3759,1.0
1589986259.0609746,3764,0.0
1589986666.6619387,3772,0.0
1589986900.0301747,3776,0.0
1589987110.8491006,3780,0.0
1589987699.72671,3793,0.0
1589987811.9922936,3795,0.0
1589987932.3960376,3798,0.0
1589988547.1086433,3810,0.0
1589988752.5144346,3814,0.0
1589989008.2088158,3819,0.0
1589989096.35542,3821,0.0
1589989547.7280118,3831,0.0
1589989608.9600382,3833,0.0
1589989657.2814245,3835,1.0
1589990296.2384923,3848,0.0
1589991090.4603155,3864,0.0
1589991297.1413586,3869,1.0
1589991664.6429462,3876,1.0
1589992969.951234,3901,0.0
1589993022.7458978,3902,0.0
1589993072.082365,3903,0.0
1589993413.0141501,3910,1.0
1589993876.0492013,3920,1.0
1589994239.4098141,3928,1.0
1589994647.338425,3935,0.0
1589994864.4142559,3939,0.0
1589995399.8495843,3950,1.0
1589995635.3282025,3956,0.0
1589995976.2335384,3962,0.0
1589996835.9548275,3980,0.0
1589997072.1995294,3984,0.0
1589997590.3041294,3995,0.0
1589997815.414106,4000,0.0
1589998042.1632931,4005,0.0
1589998218.2043927,4009,0.0
1589998265.1411235,4010,0.0
1589998830.4815986,4021,0.0
1589998877.4861789,4022,0.0
1589999461.470045,4033,0.0
1589999553.07953,4035,0.0
1589999603.1116264,4036,0.0
1589999973.1259775,4043,0.0
1590000143.6420963,4046,0.0
1590000192.550617,4047,0.0
1590000253.3640485,4048,0.0
1590000615.693716,4054,0.0
1590001830.3451118,4076,1.0
1590002885.021553,4093,0.0
1590003222.3382664,4098,0.0
1590003279.952351,4099,0.0
1590003356.9373777,4101,1.0
1590003810.3270636,4109,0.0
1590006889.4773257,4167,0.0
1590007641.6727521,4181,0.0
1590007677.5399292,4182,1.0
1590008299.1291184,4193,0.0
1590008366.12208,4194,0.0
1590008555.6154532,4196,0.0
1590008691.2434063,4198,0.0
1590008860.2954898,4201,1.0
1590008924.9764292,4202,0.0
1590009026.3734114,4204,0.0
1590010299.6134894,4227,1.0
1590010614.5046449,4232,0.0
1590010753.752275,4235,0.0
1590010925.5971863,4238,0.0
1590011157.2733276,4243,0.0
1590011688.0690904,4254,1.0
1590012084.9013045,4263,0.0
1590012231.646574,4266,0.0
1590012292.689733,4267,0.0
1590012819.4326134,4276,0.0
1590013223.9893055,4282,0.0
1590013909.439877,4298,0.0
1590014163.367445,4304,0.0
1590014347.7772064,4308,0.0
1590014713.3162982,4317,0.0
1590014800.756042,4319,0.0
1590015216.7802858,4328,0.0
1590015404.5956428,4332,0.0
1590015641.8402386,4338,0.0
1590015880.5289984,4343,0.0
1590016095.6896482,4349,1.0
1590016502.0309708,4358,0.0
1590016714.5897374,4365,1.0
1590016819.3983283,4369,0.0
1590017098.0111337,4378,0.0
1590017546.5701027,4393,0.0
1590017791.896427,4400,0.0
1590017906.9472306,4403,0.0
1590018011.299623,4406,0.0
1590018124.4563768,4410,0.0
1590018158.5936131,4411,0.0
1590018735.2901065,4430,0.0
1590018754.7629185,4431,1.0
1590018860.8623176,4433,0.0
1590019148.5877676,4439,0.0
1590019252.4568565,4442,0.0
1590020024.1064408,4469,1.0
1590020224.233324,4475,0.0
1590020354.45568,4479,1.0
1590020471.4230165,4482,0.0
1590020776.0094585,4490,0.0
1590020843.6271358,4492,0.0
1590021573.480746,4509,0.0
1590021626.7159796,4510,0.0
1590022443.2469914,4529,1.0
1590022479.7445586,4530,0.0
1590022582.8121614,4533,0.0
1590022780.5317934,4540,0.0
1590022850.0862894,4542,0.0
1590023180.3672388,4550,0.0
1590023243.719481,4552,1.0
1590023284.2637248,4553,0.0
1590023728.855747,4566,0.0
1590023813.3721898,4568,1.0
1590024176.2107363,4578,0.0
1590024337.138394,4581,0.0
1590024842.488216,4592,1.0
1590024959.7683866,4595,0.0
1590025095.4667354,4597,0.0
1590025145.642337,4599,1.0
1590025829.863662,4611,1.0
1590026693.2695158,4628,0.0
1590027305.1378884,4643,1.0
1590027631.3466427,4649,0.0
1590027921.5877326,4656,0.0
1590028380.8242843,4664,0.0
1590028614.277154,4668,0.0
1590028941.5921736,4675,0.0
1590028988.6614697,4676,0.0
1590029044.8853316,4677,0.0
1590029470.1611037,4687,0.0
1590030402.1159227,4708,0.0
1590030609.990567,4713,0.0
1590030806.1850832,4718,0.0
1590031060.0837107,4724,0.0
1590031456.7389114,4734,0.0
1590031664.2211108,4739,0.0
1590031936.488561,4745,0.0
1590032151.4686725,4749,0.0
1590032175.8780174,4750,0.0
1590032477.84273,4758,1.0
1590032583.7612147,4761,0.0
1590032615.698881,4762,1.0
1590032722.8693826,4764,0.0
1590032883.0641174,4767,0.0
1590032928.3537102,4768,0.0
1590032976.2499616,4769,0.0
1590033272.635453,4776,0.0
1590033392.443963,4779,0.0
1590033438.6121502,4780,0.0
1590033486.9612072,4781,0.0
1590033536.911645,4782,0.0
1590033600.6455667,4784,1.0
1590033749.7385674,4787,0.0
1590033787.0518155,4788,0.0
1590033981.983113,4794,1.0
1590034197.473409,4800,0.0
1590034282.026132,4802,0.0
1590034414.2124157,4805,0.0
1590035194.6226993,4825,0.0
1590035270.1947374,4827,0.0
1590035544.1003306,4833,0.0
1590035908.1278572,4840,0.0
1590036459.1714232,4852,0.0
1590037223.73806,4871,1.0
1590037315.3812284,4873,0.0
1590038049.7217793,4889,0.0
1590038188.2915237,4892,0.0
1590038268.4761863,4894,0.0
1590038279.118214,4895,0.0
1590039207.8999288,4914,0.0
1590040274.9542875,4938,0.0
1590040403.3685482,4941,0.0
1590040947.1668363,4954,0.0
1590041262.9375362,4962,1.0
1590041636.3987782,4970,0.0
1590041678.0239797,4971,0.0
1590041817.6623855,4974,0.0
1590041913.4164462,4976,0.0
1590041958.0276613,4977,0.0
1590042511.302442,4991,0.0
1590042832.8072379,4999,1.0
1590043722.6439714,5021,0.0
1590044007.163848,5027,0.0
1590044152.316402,5030,0.0
1590044472.1639006,5037,1.0
1590045087.4863005,5050,0.0
1590045189.3976862,5052,0.0
1590045235.759784,5053,0.0
1590045548.4372282,5060,0.0
1590046492.978736,5078,0.0
1590047291.0516229,5094,0.0
1590047624.8611434,5101,0.0
1590047918.4992561,5106,0.0
1590047969.7970362,5107,0.0
1590048274.6670506,5113,1.0
1590048810.253838,5126,0.0
1590048892.4080944,5128,0.0
1590049140.1150165,5134,0.0
1590049248.813778,5137,0.0
1590050125.7784994,5160,1.0
1590050358.452697,5165,0.0
1590050858.202086,5178,0.0
1590051031.637597,5182,0.0
1590051723.3145669,5200,0.0
1590052054.2071323,5208,0.0
1590052217.132332,5212,0.0
1590053026.0626042,5231,0.0
1590053191.1431663,5234,0.0
1590053249.4198961,5235,0.0
1590053366.13169,5237,0.0
1590053465.9314358,5239,0.0
1590053524.8507252,5240,0.0
1590053757.3466947,5244,0.0
1590053824.2107923,5245,0.0
1590054385.9574916,5256,0.0
1590054746.490978,5262,1.0
1590054915.8911605,5266,0.0
1590056057.3652334,5289,0.0
1590056536.1911607,5302,0.0
1590056860.2047002,5310,0.0
1590057243.5815277,5318,0.0
1590057768.1567802,5329,0.0
1590057823.2490318,5330,0.0
1590058577.1883125,5345,0.0
1590058735.0256517,5348,0.0
1590059284.7030807,5359,1.0
1590059334.5905216,5360,0.0
1590059482.3448174,5363,0.0
1590060413.4849958,5380,0.0
1590060694.378376,5384,0.0
1590060944.7416015,5388,0.0
1590061547.6120205,5397,0.0
1590061800.4555283,5402,1.0
1590061928.1224394,5404,0.0
1590062039.860206,5406,0.0
1590062477.7496905,5415,0.0
1590062695.9877796,5420,1.0
1590062953.0080345,5425,0.0
1590063479.5317526,5439,0.0
1590063522.858744,5440,0.0
1590063588.3925402,5442,0.0
1590063828.0067182,5447,0.0
1590064202.5143669,5456,0.0
1590064470.0961795,5462,0.0
1590064932.1093237,5475,0.0
1590065332.6443355,5484,0.0
1590065610.0587537,5491,1.0
1590065767.9549983,5495,0.0
1590066082.9244504,5501,0.0
1590066308.459687,5507,1.0
1590066491.0672214,5512,0.0
1590066622.5725243,5515,1.0
1590066728.3402348,5517,0.0
1590067270.0992858,5528,0.0
1590067461.9159405,5532,0.0
1590067863.04395,5541,0.0
1590068197.2540078,5549,1.0
1590068398.7695057,5554,0.0
1590068609.9562273,5559,1.0
1590068932.3941522,5566,1.0
1590069221.9454346,5571,0.0
1590069304.3406434,5573,1.0
1590069364.4440393,5575,1.0
1590069411.203727,5576,0.0
1590069852.94879,5585,0.0
1590069887.857132,5586,1.0
1590069935.379547,5587,0.0
1590070216.670108,5593,0.0
1590070790.924603,5605,0.0
1590071015.8856657,5610,0.0
1590071390.5086353,5618,0.0
1590071481.2243247,5620,0.0
1590071944.140689,5630,0.0
1590072041.0312202,5632,0.0
1590072644.0085585,5647,0.0
1590073107.067497,5658,0.0
1590073214.3912852,5660,0.0
1590073388.0589812,5664,0.0
1590073473.7121575,5666,0.0
1590073984.710341,5676,0.0
1590074132.2650962,5679,0.0
1590075803.5929677,5713,0.0
1590076208.6319337,5720,0.0
1590076397.345638,5723,0.0
1590076638.2953153,5727,0.0
1590077331.7636902,5741,1.0
1590077933.5691051,5752,0.0
1590078323.630919,5759,0.0
1590078668.2809725,5766,0.0
1590079229.406072,5776,1.0
1590079403.0456197,5779,0.0
1590079670.6074271,5784,1.0
1590079967.9713218,5789,0.0
1590080184.8796558,5795,1.0
1590080281.7029989,5797,0.0
1590080789.5657032,5807,0.0
1590080835.0038,5808,1.0
1590081890.1695073,5825,0.0
1590082075.2458546,5828,0.0
